,latitude,longitude,guncertain1,country,related,ishostkid,success
435,-34.891151,-56.187214000000004,0.0,218.0,,1.0,1
436,29.813822,-95.36529499999999,0.0,217.0,,0.0,1
437,42.815371999999996,-1.653616,0.0,185.0,,0.0,1
438,37.774421999999994,-122.275475,0.0,217.0,,0.0,1
439,41.842602,-87.681229,0.0,217.0,,0.0,0
440,-34.891151,-56.187214000000004,0.0,218.0,,1.0,1
441,-34.891151,-56.187214000000004,0.0,218.0,,1.0,1
442,-34.891151,-56.187214000000004,0.0,218.0,,1.0,1
443,-34.422436,-58.73775500000001,0.0,11.0,,0.0,1
444,35.2225,-80.837539,0.0,217.0,,0.0,1
445,52.370216,4.895168,0.0,142.0,,0.0,1
446,40.697132,-73.931351,0.0,217.0,,0.0,1
447,50.836426,4.367415,0.0,21.0,,0.0,0
448,37.874043,-122.280022,1.0,217.0,,0.0,1
449,43.064388,-87.966202,0.0,217.0,,0.0,1
450,-26.808284999999998,-65.21759,0.0,11.0,,0.0,1
451,33.871124,-117.861401,0.0,217.0,,0.0,1
452,37.338475,-121.88579399999999,0.0,217.0,,0.0,1
453,52.50153,13.401851,0.0,499.0,,0.0,1
454,39.26931,-76.503519,0.0,217.0,,0.0,1
455,37.97457,-122.532474,0.0,217.0,,1.0,1
456,-31.632368,-60.699358999999994,0.0,11.0,,0.0,1
457,45.511795,-122.675629,0.0,217.0,,0.0,1
458,54.077313000000004,-6.6087869999999995,0.0,603.0,,0.0,1
459,52.50153,13.401851,0.0,499.0,,0.0,1
460,52.50153,13.401851,0.0,499.0,,0.0,1
461,33.60651,-88.650419,0.0,217.0,,0.0,1
462,41.260675,-95.940469,0.0,217.0,,0.0,1
463,44.964985,-93.260193,0.0,217.0,,0.0,1
464,40.697132,-73.931351,0.0,217.0,,0.0,0
465,-34.891151,-56.187214000000004,0.0,218.0,,1.0,1
466,38.908642,-77.015381,0.0,217.0,,0.0,1
467,39.464791,-76.829198,0.0,217.0,,0.0,1
468,37.874043,-122.280022,0.0,217.0,,0.0,1
469,-34.891151,-56.187214000000004,0.0,218.0,,1.0,1
470,44.04483,-123.07260600000001,0.0,217.0,,0.0,1
471,44.943829,-93.093326,1.0,217.0,,0.0,0
472,39.308341999999996,-76.616104,0.0,217.0,,0.0,1
473,43.07295,-89.38669399999999,0.0,217.0,,0.0,1
474,19.371887,-99.086624,0.0,130.0,,1.0,1
475,42.505832,-71.19376,0.0,217.0,,0.0,1
476,52.50153,13.401851,0.0,499.0,,0.0,1
477,42.377003,-71.11666,0.0,217.0,,0.0,0
478,35.948199,-77.79520699999999,0.0,217.0,,0.0,1
479,37.90118,-122.061628,0.0,217.0,,0.0,1
480,38.908642,-77.015381,0.0,217.0,,0.0,1
481,37.874043,-122.280022,0.0,217.0,,0.0,1
482,37.90118,-122.061628,0.0,217.0,,0.0,1
483,33.946154,-118.082952,1.0,217.0,,0.0,0
484,38.908642,-77.015381,0.0,217.0,,0.0,1
485,33.948005,-83.37732199999999,0.0,217.0,,0.0,0
486,39.930771,32.767540000000004,0.0,209.0,,0.0,1
487,31.950001,35.933331,0.0,102.0,,1.0,1
488,-34.891151,-56.187214000000004,0.0,218.0,,0.0,1
489,40.008171000000004,-75.13549,0.0,217.0,,0.0,1
490,37.99749,23.762728,0.0,78.0,,0.0,1
491,37.755363,-122.443352,0.0,217.0,,0.0,1
492,37.432805,-121.897259,0.0,217.0,"197009020003, 197009030001",0.0,1
493,37.548148,-121.98856599999999,0.0,217.0,"197009020003, 197009030001",0.0,0
494,35.14968,-90.048929,0.0,217.0,,0.0,1
495,44.943829,-93.093326,0.0,217.0,,0.0,1
496,-34.891151,-56.187214000000004,0.0,218.0,,0.0,1
497,54.607712,-5.95621,0.0,603.0,,0.0,0
498,43.064388,-87.966202,0.0,217.0,,0.0,0
499,33.745573,-117.867834,1.0,217.0,"197009040005, 197009050002",0.0,0
